experiment,feature_number,network,libraryID,library_superclass,library_class,library_subclass,canopus_superclass,canopus_class,canopus_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
dataset1_SmallNets,14120,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14121,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_SmallNets,14122,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_SmallNets,14123,386,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,Insilico
dataset1_SmallNets,14124,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_SmallNets,14125,764,NA,NA,NA,NA,NA,NA,NA,"Amino acids, peptides, and analogues",1,subclass,9,Insilico
dataset1_SmallNets,14126,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_SmallNets,14127,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,14128,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Oxosteroids,NA,NA,NA,NA,NA
dataset1_SmallNets,14129,1102,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,Dicarboxylic acids and derivatives,1.1,subclass,2,Insilico
dataset1_SmallNets,14130,386,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,Insilico
dataset1_SmallNets,14131,764,NA,NA,NA,NA,NA,NA,NA,"Amino acids, peptides, and analogues",1,subclass,9,Insilico
dataset1_SmallNets,14132,3831,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
dataset1_SmallNets,14133,5938,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty Acyls,0.7666666666666666,class,3,Insilico
dataset1_SmallNets,14134,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Oxosteroids,NA,NA,NA,NA,NA
dataset1_SmallNets,14135,484,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,14136,3529,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,1.1,superclass,2,Insilico
dataset1_SmallNets,14137,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14138,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",NA,NA,NA,NA,NA
dataset1_SmallNets,14139,765,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Halobenzenes,Purines and purine derivatives,1,subclass,1,Library
dataset1_SmallNets,14140,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,NA,NA
dataset1_SmallNets,14141,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,NA,NA,NA,NA,NA
dataset1_SmallNets,14142,-1,NA,NA,NA,NA,Phenylpropanoids and polyketides,Macrolactams,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14143,651,NA,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14144,254,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,Lipids and lipid-like molecules,0.6511627906976745,superclass,43,Insilico
dataset1_SmallNets,14145,929,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,0.9,class,5,Insilico
dataset1_SmallNets,14146,2254,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,Organooxygen compounds,0.7666666666666666,class,3,Insilico
dataset1_SmallNets,14147,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_SmallNets,14148,1352,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Carboxylic acids and derivatives,0.7666666666666666,class,3,Insilico
dataset1_SmallNets,14149,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14150,2203,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_SmallNets,14151,4100,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,NA,Azoles,0.85,class,4,Insilico
dataset1_SmallNets,14152,1591,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Alcohols and polyols,1.1,subclass,2,Insilico
dataset1_SmallNets,14153,4546,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Organic acids and derivatives,0.6,superclass,5,Insilico
dataset1_SmallNets,14154,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14155,1355,NA,NA,NA,NA,Organoheterocyclic compounds,Indoles and derivatives,Indoles,Organic acids and derivatives,0.9,superclass,5,Insilico
dataset1_SmallNets,14156,4546,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,Organic acids and derivatives,0.6,superclass,5,Insilico
dataset1_SmallNets,14157,79,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,14158,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_SmallNets,14159,3146,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_SmallNets,14160,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,NA,NA,NA,NA,NA
dataset1_SmallNets,14161,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14162,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14163,1178,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",0.9947368421052631,subclass,19,Insilico
dataset1_SmallNets,14164,287,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Benzenoids,0.5555555555555556,superclass,9,Insilico
dataset1_SmallNets,14165,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14166,4989,NA,NA,NA,NA,Alkaloids and derivatives,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14167,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,14168,192,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Carboxylic acids and derivatives,0.9461538461538461,class,13,Insilico
dataset1_SmallNets,14169,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,NA,NA,NA,NA,NA
dataset1_SmallNets,14170,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,NA,NA,NA,NA,NA
dataset1_SmallNets,14171,-1,Neotame,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organoheterocyclic compounds,Azoles,NA,"Amino acids, peptides, and analogues",1,NA,NA,Library
dataset1_SmallNets,14172,-1,NA,NA,NA,NA,Organoheterocyclic compounds,Isoindoles and derivatives,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14173,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14174,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14175,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,14176,85,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,NA,Lipids and lipid-like molecules,0.9695652173913043,superclass,23,Insilico
dataset1_SmallNets,14177,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14178,986,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,0.5555555555555556,superclass,9,Insilico
dataset1_SmallNets,14179,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14180,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,14181,651,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,14182,1358,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_SmallNets,14183,108,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14184,-1,Gly Pro Leu,N/A,N/A,N/A,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14185,1926,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",0.9571428571428571,subclass,7,Insilico
dataset1_SmallNets,14186,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14187,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14188,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14189,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14190,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,NA,NA,NA,NA,NA
dataset1_SmallNets,14191,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14192,465,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,Fatty acid esters,1,subclass,3,Library
dataset1_SmallNets,14193,6221,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,0.7666666666666666,subclass,3,Insilico
dataset1_SmallNets,14194,659,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Organic oxygen compounds,0.6714285714285714,superclass,14,Insilico
dataset1_SmallNets,14195,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_SmallNets,14196,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA
dataset1_SmallNets,14197,288,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,14198,2377,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,0.7666666666666666,subclass,6,Insilico
dataset1_SmallNets,14199,1894,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14200,-1,NA,NA,NA,NA,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,NA,NA,NA,NA,NA
dataset1_SmallNets,14201,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14202,6663,NA,NA,NA,NA,Benzenoids,Phenol ethers,Anisoles,NA,NA,NA,NA,NA
dataset1_SmallNets,14203,4278,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Lipids and lipid-like molecules,0.6,superclass,4,Insilico
dataset1_SmallNets,14204,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,NA
dataset1_SmallNets,14205,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,14206,5740,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Lipids and lipid-like molecules,0.6666666666666666,superclass,3,Insilico
dataset1_SmallNets,14207,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,NA,NA,NA,NA,NA
dataset1_SmallNets,14208,1186,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14209,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14210,670,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_SmallNets,14211,1095,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,1,superclass,5,Library
dataset1_SmallNets,14212,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14213,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14214,784,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,Fatty Acyls,0.7666666666666666,class,6,Insilico
dataset1_SmallNets,14215,-1,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_SmallNets,14216,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14217,-1,Thr Glu Arg,N/A,N/A,N/A,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,14218,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,14219,283,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Quaternary ammonium salts,Organic oxygen compounds,0.5238095238095238,superclass,21,Insilico
dataset1_SmallNets,14220,208,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,1,subclass,10,Library
dataset1_SmallNets,14221,7674,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,1.1,subclass,2,Insilico
dataset1_SmallNets,14222,5467,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty Acyls,1.1,class,2,Insilico
dataset1_SmallNets,14223,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA
dataset1_SmallNets,14224,4717,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,Steroids and steroid derivatives,1.1,class,2,Insilico
dataset1_SmallNets,14225,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA
dataset1_SmallNets,14226,2024,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14227,396,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA
dataset1_SmallNets,14228,1504,Steviol,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Lipids and lipid-like molecules,Prenol lipids,Retinoids,Diterpenoids,1.1,subclass,3,Library
dataset1_SmallNets,14229,1663,.gamma.-Dodecalactone,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Hydrocarbons,Polycyclic hydrocarbons,NA,Lipids and lipid-like molecules,0.75,superclass,8,Library
dataset1_SmallNets,14230,1504,Steviol,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Lipids and lipid-like molecules,Prenol lipids,Retinoids,Diterpenoids,1.1,subclass,3,Library
dataset1_SmallNets,14231,859,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Prenol lipids,0.7363636363636363,class,11,Insilico
dataset1_SmallNets,14232,679,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,Hydroxysteroids,1.1,subclass,2,Insilico
dataset1_SmallNets,14233,1035,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,14234,-1,"NCGC00381262-01_C29H36O5_9,11a-Methano-11aH-cyclohepta[a]naphthalen-8(9H)-one, 6-(acetyloxy)-5-(benzoyloxy)-2,3,4,4a,5,6,6a,7,10,11-decahydro-1,4,4,9-tetramethyl-",Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Benzoic acids and derivatives,1,NA,NA,Library
dataset1_SmallNets,14235,4717,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,Steroids and steroid derivatives,1.1,class,2,Insilico
dataset1_SmallNets,14236,422,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,3,Insilico
dataset1_SmallNets,14237,-1,"5.alpha.-Pregnane-3.alpha.,21-diol-11,20-dione",Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Hydroxysteroids,1,NA,NA,Library
dataset1_SmallNets,14238,3353,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
dataset1_SmallNets,14239,48,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.5714285714285714,superclass,14,Insilico
dataset1_SmallNets,14240,-1,NA,NA,NA,NA,Benzenoids,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14241,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,NA,NA,NA,NA,NA
dataset1_SmallNets,14242,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols,NA,NA,NA,NA,NA
dataset1_SmallNets,14243,4710,Tetrabenazine,N/A,N/A,N/A,Lipids and lipid-like molecules,Prenol lipids,NA,Lipids and lipid-like molecules,0.7666666666666666,superclass,3,Insilico
dataset1_SmallNets,14244,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14245,-1,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14246,-1,NA,NA,NA,NA,Organoheterocyclic compounds,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14247,859,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,Prenol lipids,0.7363636363636363,class,11,Insilico
dataset1_SmallNets,14248,154,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Lipids and lipid-like molecules,0.7428571428571429,superclass,14,Insilico
dataset1_SmallNets,14249,4083,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,Lipids and lipid-like molecules,1,superclass,1,Insilico
dataset1_SmallNets,14250,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,NA,NA,NA,NA,NA
dataset1_SmallNets,14251,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14252,764,NA,NA,NA,NA,NA,NA,NA,"Amino acids, peptides, and analogues",1,subclass,9,Insilico
dataset1_SmallNets,14253,1930,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA
dataset1_SmallNets,14254,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,NA,NA,NA,NA,NA
dataset1_SmallNets,14255,-1,NA,NA,NA,NA,Organic acids and derivatives,Boronic acid derivatives,Boronic acid esters,NA,NA,NA,NA,NA
dataset1_SmallNets,14256,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA
dataset1_SmallNets,14257,961,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty Acyls,0.85,class,4,Insilico
dataset1_SmallNets,14258,284,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Prenol lipids,1.1,class,2,Insilico
dataset1_SmallNets,14259,181,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Piperidinecarboxylic acids and derivatives,0.75,subclass,4,Library
dataset1_SmallNets,14260,694,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Pregnane steroids,1,subclass,4,Library
dataset1_SmallNets,14261,652,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.0444444444444445,subclass,18,Insilico
dataset1_SmallNets,14262,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14263,93,NA,NA,NA,NA,Organoheterocyclic compounds,Indoles and derivatives,Indoles,NA,NA,NA,NA,NA
dataset1_SmallNets,14264,62,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Lipids and lipid-like molecules,0.6285714285714286,superclass,35,Insilico
dataset1_SmallNets,14265,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,NA,NA
dataset1_SmallNets,14266,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,NA,NA,NA,NA,NA
dataset1_SmallNets,14267,91,NA,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,Lipids and lipid-like molecules,0.9421052631578947,superclass,19,Insilico
dataset1_SmallNets,14268,5517,1-beta-D-Glucopyranosyl-L-tryptophan,N/A,N/A,N/A,"Nucleosides, nucleotides, and analogues",Nucleoside and nucleotide analogues,1-pyranosylindoles,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,Insilico
dataset1_SmallNets,14269,-1,Milnacipran,Benzenoids,Benzene and substituted derivatives,Phenylacetamides,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Phenylacetamides,1,NA,NA,Library
dataset1_SmallNets,14270,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14271,537,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1.0523809523809524,subclass,21,Insilico
dataset1_SmallNets,14272,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14273,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14274,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14275,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,NA,NA
dataset1_SmallNets,14276,-1,Isosteviol,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,1,NA,NA,Library
dataset1_SmallNets,14277,4165,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14278,3529,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,Lipids and lipid-like molecules,1.1,superclass,2,Insilico
dataset1_SmallNets,14279,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14280,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14281,-1,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,NA,NA,NA,NA,NA
dataset1_SmallNets,14282,2555,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA
dataset1_SmallNets,14283,-1,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
dataset1_SmallNets,14284,1158,Leu-Leu,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1,subclass,2,Library
dataset1_SmallNets,14285,4297,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Carboxylic acids and derivatives,1.1,class,2,Insilico
