experiment,feature_number,network,library_superclass,library_class,library_subclass,analog_superclass,analog_class,analog_subclass,csiFinger_superclass,csiFinger_class,csiFinger_subclass,canopus_superclass,canopus_class,canopus_subclass,componentindex,MolNet_superclass,MolNet_class,MolNet_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
dorcierr,119,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,1149,no matches,no matches,no matches,Lipids and lipid-like molecules,0.8,superclass,15,Insilico
dorcierr,120,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,121,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Phenoxy compounds,941,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,122,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,123,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,45,Lipids and lipid-like molecules,Fatty Acyls,Carbonyl compounds,Lipids and lipid-like molecules,0.5555555555555556,superclass,9,Library
dorcierr,124,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,125,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Alcohols and polyols,1,subclass,1,Library
dorcierr,126,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,2658,no matches,no matches,no matches,Fatty amides,1,subclass,4,Insilico
dorcierr,127,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,2702,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,128,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,129,107,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",45,Lipids and lipid-like molecules,Fatty Acyls,Carbonyl compounds,Lipids and lipid-like molecules,0.5555555555555556,superclass,9,Library
dorcierr,130,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,131,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,132,4786,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",864,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,133,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,4266,no matches,no matches,no matches,Ceramides,1,subclass,1,Insilico
dorcierr,134,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Glycosphingolipids,142,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,0.5428571428571428,superclass,35,Library
dorcierr,135,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,136,-1,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Phenylacetamides,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,137,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Benzenoids,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,138,1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",2294,no matches,no matches,no matches,Organic acids and derivatives,0.6666666666666666,superclass,6,Insilico
dorcierr,139,2256,NA,NA,NA,Phenylpropanoids and polyketides,Neoflavonoids,Neoflavones,NA,NA,NA,Phenylpropanoids and polyketides,Flavonoids,Flavones,1142,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Eicosanoids,1,subclass,1,Library
dorcierr,140,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,141,161,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,6136,no matches,no matches,no matches,N/A,1,subclass,2,Insilico
dorcierr,142,1891,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,2380,no matches,no matches,no matches,Organooxygen compounds,0.75,class,4,Insilico
dorcierr,143,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,134,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Alcohols and polyols,1,subclass,1,Library
dorcierr,144,245,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,NA,NA,NA,148,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,0.631578947368421,superclass,19,Library
dorcierr,145,-1,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,N/A,N/A,N/A,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Methoxybenzenes,-1,no matches,no matches,no matches,Terpene lactones,1,NA,NA,Library
dorcierr,146,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,134,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Alcohols and polyols,1,subclass,1,Library
dorcierr,147,245,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,148,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,0.631578947368421,superclass,19,Library
dorcierr,148,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501,no matches,no matches,no matches,Carbohydrates and carbohydrate conjugates,1,subclass,1,Insilico
dorcierr,149,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,150,1349,Organic nitrogen compounds,Organonitrogen compounds,Amines,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,345,Organic nitrogen compounds,Organonitrogen compounds,Amines,Amines,1,subclass,2,Library
dorcierr,151,352,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,847,no matches,no matches,no matches,N/A,0.7741935483870968,subclass,31,Insilico
dorcierr,152,3058,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,1550,no matches,no matches,no matches,Ethers,1,subclass,3,Insilico
dorcierr,153,161,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Benzenoids,NA,NA,6136,no matches,no matches,no matches,N/A,1,subclass,2,Insilico
dorcierr,154,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,155,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,156,1790,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,3506,no matches,no matches,no matches,Organoheterocyclic compounds,1,superclass,3,Insilico
dorcierr,157,1473,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,151,Organometallic compounds,Organometalloid compounds,Organosilicon compounds,Organosilicon compounds,1,subclass,2,Library
dorcierr,158,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,159,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,2702,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,160,-1,Benzenoids,Phenols,Methoxyphenols,N/A,N/A,N/A,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,Benzenoids,Phenols,Methoxyphenols,Methoxyphenols,1,NA,NA,Library
dorcierr,161,352,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,847,no matches,no matches,no matches,N/A,0.7741935483870968,subclass,31,Insilico
dorcierr,162,-1,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Azoles,Imidazoles,-1,Alkaloids and derivatives,Cinchona alkaloids,nan,Fatty acid esters,1,NA,NA,Library
dorcierr,163,-1,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,164,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,45,Lipids and lipid-like molecules,Fatty Acyls,Carbonyl compounds,Lipids and lipid-like molecules,0.5555555555555556,superclass,9,Library
dorcierr,165,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,166,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,167,74,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",142,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,0.5428571428571428,superclass,35,Library
dorcierr,168,-1,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,169,-1,NA,NA,NA,Organoheterocyclic compounds,Quinolines and derivatives,Haloquinolines,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,170,1349,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,345,Organic nitrogen compounds,Organonitrogen compounds,Amines,Amines,1,subclass,2,Library
dorcierr,171,-1,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,N/A,1,NA,NA,Library
dorcierr,172,200,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,NA,NA,NA,377,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,173,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,174,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Halobenzenes,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,175,91,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,139,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,1,subclass,2,Library
dorcierr,176,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,56,no matches,no matches,no matches,N/A,1,subclass,5,Library
dorcierr,177,814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594,no matches,no matches,no matches,Lipids and lipid-like molecules,0.5384615384615384,superclass,26,Insilico
dorcierr,178,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,2658,no matches,no matches,no matches,Fatty amides,1,subclass,4,Insilico
dorcierr,179,1473,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,NA,NA,151,Organometallic compounds,Organometalloid compounds,Organosilicon compounds,Organosilicon compounds,1,subclass,2,Library
dorcierr,180,37,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,18,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,N/A,1,subclass,15,Library
dorcierr,181,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,182,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,1016,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,183,823,NA,NA,NA,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,975,no matches,no matches,no matches,Lipids and lipid-like molecules,1,superclass,6,Insilico
dorcierr,184,1432,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",1582,Organic nitrogen compounds,Organonitrogen compounds,Amines,Amines,1,subclass,5,Library
dorcierr,185,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,186,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Halobenzenes,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,187,352,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,847,no matches,no matches,no matches,N/A,0.7741935483870968,subclass,31,Insilico
dorcierr,188,222,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,138,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6438356164383562,superclass,73,Insilico
dorcierr,189,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,134,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Alcohols and polyols,1,subclass,1,Library
dorcierr,190,1280,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Organoheterocyclic compounds,Oxazinanes,Morpholines,Organoheterocyclic compounds,Oxazinanes,Morpholines,511,Organoheterocyclic compounds,Pyrrolidines,N-alkylpyrrolidines,NA,NA,NA,NA,NA
dorcierr,191,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,816,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,192,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,193,61,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,82,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,194,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,56,no matches,no matches,no matches,N/A,1,subclass,5,Library
dorcierr,195,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,196,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,197,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,198,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,2658,no matches,no matches,no matches,Fatty amides,1,subclass,4,Insilico
dorcierr,199,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,200,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Phenol ethers,NA,349,no matches,no matches,no matches,Benzenoids,0.6666666666666666,superclass,3,Insilico
dorcierr,201,3063,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,3284,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,202,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,2702,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,203,2784,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,4602,no matches,no matches,no matches,Benzene and substituted derivatives,1,class,1,Insilico
dorcierr,204,-1,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,205,431,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Halobenzenes,1602,Benzenoids,Benzene and substituted derivatives,nan,N/A,1,subclass,5,Library
dorcierr,206,1387,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,5786,no matches,no matches,no matches,Benzene and substituted derivatives,1,class,2,Insilico
dorcierr,207,5246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2102,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,208,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,134,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Alcohols and polyols,1,subclass,1,Library
dorcierr,209,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,210,-1,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,Organoheterocyclic compounds,Azoles,Tetrazoles,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,211,4656,NA,NA,NA,Organic acids and derivatives,Carboximidic acids and derivatives,Carboximidic acids,NA,NA,NA,Organoheterocyclic compounds,Oxazinanes,NA,1234,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,212,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,no matches,no matches,no matches,N/A,1,subclass,5,Library
dorcierr,213,5552,NA,NA,NA,Organic acids and derivatives,Thiocarboxylic acids and derivatives,Thioesters,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,3203,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,214,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,9,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,1,subclass,2,Library
dorcierr,215,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,45,Lipids and lipid-like molecules,Fatty Acyls,Carbonyl compounds,Lipids and lipid-like molecules,0.5555555555555556,superclass,9,Library
dorcierr,216,37,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,18,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,N/A,1,subclass,15,Library
dorcierr,217,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organohalogen compounds,Aryl halides,Aryl iodides,2399,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,218,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,219,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,148,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,0.631578947368421,superclass,19,Library
dorcierr,220,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",134,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Alcohols and polyols,1,subclass,1,Library
dorcierr,221,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,3698,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6666666666666666,superclass,3,Insilico
dorcierr,222,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,941,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,223,-1,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,224,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523,no matches,no matches,no matches,Organic acids and derivatives,0.5789473684210527,superclass,19,Insilico
dorcierr,225,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Halobenzenes,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,226,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Sphingolipids,Ceramides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,227,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
dorcierr,228,352,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,847,no matches,no matches,no matches,N/A,0.7741935483870968,subclass,31,Insilico
